participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.trader_uuid,player.current_cash,player.num_shares,player.dividend_per_share,player.dividend_cash,player.cash_after_dividend,player.daybreak_snapshot_error,player.assigned_initial_cash,player.assigned_initial_shares,player.forecast_price_next_day,player.forecast_confidence_next_day,player.forecast_survey_json,player.realized_next_day_closing_price,player.forecast_bonus_earned,player.forecast_bonus_scored,player.algo_belief_present,player.algo_belief_confidence,group.id_in_subsession,group.trading_session_uuid,group.trading_api_base,group.trading_ws_base,group.trading_init_error,group.trading_day_duration_minutes,group.realized_group_size,group.treatment,group.market_design,group.group_composition,group.noise_trader_draw,group.noise_trader_present,group.num_days,group.dividends_csv,group.observed_last_transaction_price,group.closing_price,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,p591h2pv,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:50.022760,1,,,1240.0,5,,0.0,3d291b62-6b14-49b0-8e04-15c06cc6779d,2600.0,20.0,8.0,160.0,2760.0,,2600.0,20.0,,,,,0.0,0,,,2,f89fa6f5-6fb8-49a2-a734-f6d83cc58caa,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",130.0,130.0,1,ykk5p8z9,,,,,0
12,g9e4scxb,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:50.683340,1,,,5245.0,6,,0.0,5b5d9dcc-0c7e-4dbe-b84c-26c9bd4fead6,3800.0,10.0,8.0,80.0,3880.0,,3800.0,10.0,,,,,0.0,0,,,2,f89fa6f5-6fb8-49a2-a734-f6d83cc58caa,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",130.0,130.0,1,ykk5p8z9,,,,,0
13,kirmcqky,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:50.724668,1,,,4822.0,1,,0.0,2ffe8181-de00-46f1-8eaa-9d0bf36da00d,2600.0,20.0,8.0,160.0,2760.0,,2600.0,20.0,,,,,0.0,0,,,3,4af883ae-e01c-476a-a7c4-0c42adac5342,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",10.0,10.0,1,ykk5p8z9,,,,,0
14,pn35uw2g,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:51.134946,1,,,4588.0,2,,0.0,4e64275f-7538-49f4-82f9-7dee4123a8e6,3800.0,10.0,8.0,80.0,3880.0,,3800.0,10.0,,,,,0.0,0,,,3,4af883ae-e01c-476a-a7c4-0c42adac5342,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",10.0,10.0,1,ykk5p8z9,,,,,0
15,ps4pdpc5,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:51.307471,1,,,3903.0,3,,0.0,92e9a2b3-6204-484a-9f66-55aff0ef1aed,2590.0,21.0,8.0,168.0,2758.0,,2600.0,20.0,,,,,0.0,0,,,3,4af883ae-e01c-476a-a7c4-0c42adac5342,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",10.0,10.0,1,ykk5p8z9,,,,,0
16,1evcus8j,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:51.473292,1,,,6966.0,4,,0.0,b1bd212c-6d3c-4682-9bdc-80d2d1d8c972,3800.0,10.0,8.0,80.0,3880.0,,3800.0,10.0,,,,,0.0,0,,,3,4af883ae-e01c-476a-a7c4-0c42adac5342,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",10.0,10.0,1,ykk5p8z9,,,,,0
17,wgz24zdb,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:55.093278,1,,,6067.0,5,,0.0,49a0ea21-2675-4182-a508-2a497ba32b01,2590.0,21.0,8.0,168.0,2758.0,,2600.0,20.0,,,,,0.0,0,,,3,4af883ae-e01c-476a-a7c4-0c42adac5342,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",10.0,10.0,1,ykk5p8z9,,,,,0
18,ogauv9f8,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:55.257633,1,,,4961.0,6,,0.0,7dcb83fa-960c-4d2e-a955-2a7b2aa4ee11,3820.0,9.0,8.0,72.0,3892.0,,3800.0,10.0,,,,,0.0,0,,,3,4af883ae-e01c-476a-a7c4-0c42adac5342,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",10.0,10.0,1,ykk5p8z9,,,,,0
19,h89ct0h3,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:56.535150,1,,,5991.0,1,,0.0,a87cc4ca-533b-42f1-9c16-684a70b41e45,2600.0,20.0,8.0,160.0,2760.0,,2600.0,20.0,,,,,0.0,0,,,4,c886dc16-e10d-4259-b099-d28967557f48,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",15.0,15.0,1,ykk5p8z9,,,,,0
20,oizn9530,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:15:58.719182,1,,,4578.0,2,,0.0,b5884ecc-1dee-4e21-aee4-451042e9c5d9,3785.0,11.0,8.0,88.0,3873.0,,3800.0,10.0,,,,,0.0,0,,,4,c886dc16-e10d-4259-b099-d28967557f48,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",15.0,15.0,1,ykk5p8z9,,,,,0
21,3d0rzld9,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:16:03.912398,1,,,4134.0,3,,0.0,3a99b21a-bbbd-4e59-8b0b-187332371843,2615.0,19.0,8.0,152.0,2767.0,,2600.0,20.0,,,,,0.0,0,,,4,c886dc16-e10d-4259-b099-d28967557f48,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",15.0,15.0,1,ykk5p8z9,,,,,0
22,gy0oizb5,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:16:07.944523,1,,,5102.0,4,,0.0,0b5cf46a-d4bd-4108-9179-c4a57f31c477,3911.0,9.0,8.0,72.0,3983.0,,3800.0,10.0,,,,,0.0,0,,,4,c886dc16-e10d-4259-b099-d28967557f48,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",15.0,15.0,1,ykk5p8z9,,,,,0
23,8r753ujr,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:16:13.598440,1,,,4313.0,5,,0.0,b3765929-4d1c-4d49-aa99-b52ff376226c,2489.0,21.0,8.0,168.0,2657.0,,2600.0,20.0,,,,,0.0,0,,,4,c886dc16-e10d-4259-b099-d28967557f48,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",15.0,15.0,1,ykk5p8z9,,,,,0
24,chkml8l5,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:16:38.683656,1,,,5023.0,6,,0.0,49b8fbd3-21b2-4367-b2fd-33d6e2ccf38e,3800.0,10.0,8.0,80.0,3880.0,,3800.0,10.0,,,,,0.0,0,,,4,c886dc16-e10d-4259-b099-d28967557f48,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",15.0,15.0,1,ykk5p8z9,,,,,0
25,rf6q16rc,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:16:40.064920,1,,,5471.0,1,,0.0,bbe5d99a-0827-4e86-a935-abeec9110689,2600.0,20.0,8.0,160.0,2760.0,,2600.0,20.0,,,,,0.0,0,,,5,54de3a0d-1ece-4959-ade8-b92695628de2,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",,,1,ykk5p8z9,,,,,0
26,qkzfdqnt,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:16:51.860503,1,,,5651.0,2,,0.0,67fd0e1b-7b95-4c0c-8227-5b15f10fe95e,3800.0,10.0,8.0,80.0,3880.0,,3800.0,10.0,,,,,0.0,0,,,5,54de3a0d-1ece-4959-ade8-b92695628de2,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",,,1,ykk5p8z9,,,,,0
27,1nf2i0vh,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:17:13.866429,1,,,6322.0,3,,0.0,07fb0292-80af-4777-9ac4-45f5c40de573,2600.0,20.0,8.0,160.0,2760.0,,2600.0,20.0,,,,,0.0,0,,,5,54de3a0d-1ece-4959-ade8-b92695628de2,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",,,1,ykk5p8z9,,,,,0
28,s0vl521h,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:17:17.476031,1,,,6564.0,4,,0.0,93c96891-20d2-4b33-822d-74b4e904c762,3800.0,10.0,8.0,80.0,3880.0,,3800.0,10.0,,,,,0.0,0,,,5,54de3a0d-1ece-4959-ade8-b92695628de2,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",,,1,ykk5p8z9,,,,,0
29,qs0z3czj,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:18:01.345503,1,,,4654.0,5,,0.0,9a40ded9-56b1-4c6e-854f-5d2dd81e21d7,2600.0,20.0,8.0,160.0,2760.0,,2600.0,20.0,,,,,0.0,0,,,5,54de3a0d-1ece-4959-ade8-b92695628de2,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",,,1,ykk5p8z9,,,,,0
30,ufzyavcw,,0,308,307,post_exp,FinalForProlific,2026-09-10 23:18:01.775353,1,,,5454.0,6,,0.0,ca82d04b-391e-4e0d-af76-de1f4f0afcbc,3800.0,10.0,8.0,80.0,3880.0,,3800.0,10.0,,,,,0.0,0,,,5,54de3a0d-1ece-4959-ade8-b92695628de2,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,3,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",,,1,ykk5p8z9,,,,,0
